"","Year","Region","Station","Replicate","lat","lon","depth","substrate","Season","Na2O","Magnesium","MagnesiumOxide","AluminumOxide","SiliconDioxide","Quartz","PhosphorusPentoxide","Sulphur","DDT_TOTAL","P.P.TDE","P.P.DDE","P.P.DDE.1","HeptachlorEpoxide","Potassium","PotassiumOxide","Calcium","CalciumOxide","TitaniumDioxide","Chromium","Manganese","ManganeseOxide","XTR.Iron","Iron","IronOxide","Cobalt","Nickel","Copper","Zinc","Selenium","Strontium","Beryllium","Silver","Cadmium","Tin","TotalCarbon","OrganicCarbon","Carbon.Nitrogen_Ratio","TotalNitrogen","Mercury","Lead","Uranium","Vanadium","Arsenic","Chloride","Fluoride","Sand","Silt","Clay","Mean_grainsize","simpsonD","shannon","Chironomidae","Oligochaeta","Dreisseniidae","Sphaeriidae","Diporeia","DPOL","DBUG"
"183",2007,"Main Basin","MZ14",3,43.2698,-82.20073333,28,"silty sand ",NA,1.1,9348.1,2.3,7.8,73.3,68.8,0.1,0,1.2,0.1,1.4,0.6,0,3204.1,2.5,9386,2.3,0.4,36.6,1655.4,0.2,3.2,28493.1,2.2,24.3,40.2,28.2,66.1,21.7,68.8,0.6,0.2,0.9,9.4,1.3,1.8,9,0.2,293.5,24.8,0.3,43,0.8,30.8,490,40.8,30.5,28.7,5,0.36181032,0.568638183,21.42,3481.12,1049.58,0,0,0,1049.58
"184",2007,"Main Basin","MZ22",1,43.50505,-82.50258333,21,"silty sand ",NA,0.9,8572.1,0.8,4.1,87.5,87.4,0,0,1.2,0,0.2,1.2,0,3166.2,1.7,6102.2,1,0.3,14.6,1690.8,0,1.7,28269.8,1,57,13.9,5.7,26.9,10.4,26.9,0,0.1,0.1,5.1,0.1,0,8.1,0,139.2,16.6,0.5,15.9,0.3,28.3,486.6,88.9,3.2,7.9,2.1,0.582511926,1.065351682,1735.02,5679.25,1842.12,385.56,0,0,1842.12
"185",2007,"Main Basin","MZ22",2,43.50505,-82.50258333,21,"silty sand ",NA,0.9,8572.1,0.8,4.1,87.5,87.4,0,0,1.2,0,0.2,1.2,0,3166.2,1.7,6102.2,1,0.3,14.6,1690.8,0,1.7,28269.8,1,57,13.9,5.7,26.9,10.4,26.9,0,0.1,0.1,5.1,0.1,0,8.1,0,139.2,16.6,0.5,15.9,0.3,28.3,486.6,88.9,3.2,7.9,2.1,0.651187725,1.192102755,2548.98,4415.22,1220.94,792.54,0,0,1220.94
"186",2007,"Main Basin","MZ22",3,43.50505,-82.50258333,21,"silty sand ",NA,0.9,8572.1,0.8,4.1,87.5,87.4,0,0,1.2,0,0.2,1.2,0,3166.2,1.7,6102.2,1,0.3,14.6,1690.8,0,1.7,28269.8,1,57,13.9,5.7,26.9,10.4,26.9,0,0.1,0.1,5.1,0.1,0,8.1,0,139.2,16.6,0.5,15.9,0.3,28.3,486.6,88.9,3.2,7.9,2.1,0.627575607,1.124963895,2463.3,6943.28,3598.56,428.4,0,0,3598.56
"187",2007,"Main Basin","MZ23",1,43.50698333,-82.45441667,33,"silty sand ",NA,1,8658.9,1.8,6.4,78.8,76.3,0.1,0,1.2,0,1.1,0.7,0,3182.2,2.2,6397.9,1.8,0.3,26.1,1669.9,0.1,2.5,28286.6,1.8,38.4,30.4,19.8,45.2,16.3,46.8,0.3,0.1,0.9,7.1,1.2,1,9.6,0.1,178.1,29.1,0.3,32.8,1.8,28.6,486.8,61.5,15.6,22.9,4,0.102212387,0.259915569,107.1,14876.11,406.98,321.3,0,0,406.98
"188",2007,"Main Basin","MZ23",2,43.50698333,-82.45441667,33,"silty sand ",NA,1,8658.9,1.8,6.4,78.8,76.3,0.1,0,1.2,0,1.1,0.7,0,3182.2,2.2,6397.9,1.8,0.3,26.1,1669.9,0.1,2.5,28286.6,1.8,38.4,30.4,19.8,45.2,16.3,46.8,0.3,0.1,0.9,7.1,1.2,1,9.6,0.1,178.1,29.1,0.3,32.8,1.8,28.6,486.8,61.5,15.6,22.9,4,0.088204,0.224219017,64.26,5338.6,21.42,171.36,0,0,21.42
"189",2007,"Main Basin","MZ23",3,43.50698333,-82.45441667,33,"silty sand ",NA,1,8658.9,1.8,6.4,78.8,76.3,0.1,0,1.2,0,1.1,0.7,0,3182.2,2.2,6397.9,1.8,0.3,26.1,1669.9,0.1,2.5,28286.6,1.8,38.4,30.4,19.8,45.2,16.3,46.8,0.3,0.1,0.9,7.1,1.2,1,9.6,0.1,178.1,29.1,0.3,32.8,1.8,28.6,486.8,61.5,15.6,22.9,4,0.058975023,0.165258666,85.68,6158.39,21.42,85.68,0,0,21.42
"190",2007,"Main Basin","MZ24",1,43.51001667,-82.3878,42,"silty clay ",NA,1.1,8778.7,2.1,8.2,72.2,67.3,0.1,0.1,1.2,0,2.2,0.4,0,3197.3,2.7,6895.1,1.9,0.4,30.3,1647,0.2,3.4,28302.8,2.3,18.4,38.9,30.1,56,13.9,58.2,0.4,0.2,1.1,6.8,0.7,1.9,7,0.2,300.9,46.4,0.4,34.9,4,29.1,486.8,38.6,30.6,30.8,5.1,0.448451844,0.736094003,0,152.8,21.42,385.56,0,0,21.42
"191",2007,"Main Basin","MZ24",2,43.51001667,-82.3878,42,"silty clay ",NA,1.1,8778.7,2.1,8.2,72.2,67.3,0.1,0.1,1.2,0,2.2,0.4,0,3197.3,2.7,6895.1,1.9,0.4,30.3,1647,0.2,3.4,28302.8,2.3,18.4,38.9,30.1,56,13.9,58.2,0.4,0.2,1.1,6.8,0.7,1.9,7,0.2,300.9,46.4,0.4,34.9,4,29.1,486.8,38.6,30.6,30.8,5.1,0.518810125,0.777173181,21.42,534.81,0,514.08,0,0,0
"192",2007,"Main Basin","MZ24",3,43.51001667,-82.3878,42,"silty clay ",NA,1.1,8778.7,2.1,8.2,72.2,67.3,0.1,0.1,1.2,0,2.2,0.4,0,3197.3,2.7,6895.1,1.9,0.4,30.3,1647,0.2,3.4,28302.8,2.3,18.4,38.9,30.1,56,13.9,58.2,0.4,0.2,1.1,6.8,0.7,1.9,7,0.2,300.9,46.4,0.4,34.9,4,29.1,486.8,38.6,30.6,30.8,5.1,0.528691075,0.809534415,21.42,327.43,0,342.72,0,0,0
"193",2007,"Main Basin","MZ25",1,43.51966667,-82.20416667,51,"silty clay ",NA,1.1,9276.7,2.3,8.8,70.5,64,0.1,0.1,1.2,0.1,2,0.6,0,3211.8,2.8,9057,2.1,0.5,37,1628.3,0.2,3.9,28498.6,2.7,24,46,35.4,60.5,20.4,74.7,0.8,0.2,1,8,0.9,2.3,9,0.2,346.3,28.7,0.3,51.7,1,30.7,489.4,31.7,33.9,34.4,5.5,0.484446086,0.677597891,0,150.12,0,214.2,0,0,0
"194",2007,"Main Basin","MZ25",2,43.51966667,-82.20416667,51,"silty clay ",NA,1.1,9276.7,2.3,8.8,70.5,64,0.1,0.1,1.2,0.1,2,0.6,0,3211.8,2.8,9057,2.1,0.5,37,1628.3,0.2,3.9,28498.6,2.7,24,46,35.4,60.5,20.4,74.7,0.8,0.2,1,8,0.9,2.3,9,0.2,346.3,28.7,0.3,51.7,1,30.7,489.4,31.7,33.9,34.4,5.5,0.586242385,1.048085409,42.84,262.72,21.42,149.94,0,0,21.42
"195",2007,"Main Basin","MZ25",3,43.51966667,-82.20416667,51,"silty clay ",NA,1.1,9276.7,2.3,8.8,70.5,64,0.1,0.1,1.2,0.1,2,0.6,0,3211.8,2.8,9057,2.1,0.5,37,1628.3,0.2,3.9,28498.6,2.7,24,46,35.4,60.5,20.4,74.7,0.8,0.2,1,8,0.9,2.3,9,0.2,346.3,28.7,0.3,51.7,1,30.7,489.4,31.7,33.9,34.4,5.5,0.247084845,0.494577071,0,394.07,42.84,21.42,0,0,42.84
"196",2007,"Main Basin","MZ34",1,43.87695,-82.52895,45,"silty sand ",NA,1,8538.4,1.5,6.6,79.4,77,0.1,0,1.2,0,1,1.8,0,3185.9,2.3,5641.8,1.4,0.3,29.4,1681,0.2,2.6,28418.4,1.9,42.9,35.2,20.5,47.2,13.7,47.3,0.3,0.2,0.8,9.8,0.5,0.7,7.8,0.1,142.9,32.7,0.3,29.6,1.4,28,489.8,62.5,13.1,24.5,4,0.266782143,0.576175037,85.68,1342.63,42.84,107.1,0,0,42.84
"197",2007,"Main Basin","MZ34",2,43.87695,-82.52895,45,"silty sand ",NA,1,8538.4,1.5,6.6,79.4,77,0.1,0,1.2,0,1,1.8,0,3185.9,2.3,5641.8,1.4,0.3,29.4,1681,0.2,2.6,28418.4,1.9,42.9,35.2,20.5,47.2,13.7,47.3,0.3,0.2,0.8,9.8,0.5,0.7,7.8,0.1,142.9,32.7,0.3,29.6,1.4,28,489.8,62.5,13.1,24.5,4,0.105077833,0.23191336,21.42,1010.92,18678.24,64.26,0,0,18678.24
"198",2007,"Main Basin","MZ34",3,43.87695,-82.52895,45,"silty sand ",NA,1,8538.4,1.5,6.6,79.4,77,0.1,0,1.2,0,1,1.8,0,3185.9,2.3,5641.8,1.4,0.3,29.4,1681,0.2,2.6,28418.4,1.9,42.9,35.2,20.5,47.2,13.7,47.3,0.3,0.2,0.8,9.8,0.5,0.7,7.8,0.1,142.9,32.7,0.3,29.6,1.4,28,489.8,62.5,13.1,24.5,4,0.46212092,0.790865372,64.26,1326.83,3320.1,171.36,0,0,3320.1
"199",2007,"Main Basin","MZ43",1,44.06681667,-82.74625,30,"coarse sand ",NA,0.5,7812.1,0.2,1.1,94.8,96.8,0,0,1.2,0,0.6,6.4,0,3029.8,0.5,4552.4,0.4,0,43.9,1807.9,0,0.3,27699.3,0,17.7,78.1,46.5,74.4,10,54.6,0.7,0.1,2.7,5,1,0,12,0,115.4,56.2,0.2,59.8,1.5,26.1,473,97.9,0.3,1.9,1,0.516334951,0.890409353,299.88,1151.42,321.3,0,0,0,321.3
"200",2007,"Main Basin","MZ43",2,44.06681667,-82.74625,30,"coarse sand ",NA,0.5,7812.1,0.2,1.1,94.8,96.8,0,0,1.2,0,0.6,6.4,0,3029.8,0.5,4552.4,0.4,0,43.9,1807.9,0,0.3,27699.3,0,17.7,78.1,46.5,74.4,10,54.6,0.7,0.1,2.7,5,1,0,12,0,115.4,56.2,0.2,59.8,1.5,26.1,473,97.9,0.3,1.9,1,0.314387246,0.599013614,471.24,5085.42,664.02,0,0,0,664.02
"201",2007,"Main Basin","MZ43",3,44.06681667,-82.74625,30,"coarse sand ",NA,0.5,7812.1,0.2,1.1,94.8,96.8,0,0,1.2,0,0.6,6.4,0,3029.8,0.5,4552.4,0.4,0,43.9,1807.9,0,0.3,27699.3,0,17.7,78.1,46.5,74.4,10,54.6,0.7,0.1,2.7,5,1,0,12,0,115.4,56.2,0.2,59.8,1.5,26.1,473,97.9,0.3,1.9,1,0.260673108,0.479856881,107.1,4948.34,771.12,0,0,0,771.12
"202",2007,"Main Basin","MZ44",1,44.09508333,-82.71771667,39,"silty sand ",NA,1,7946.7,1.3,5.8,80.7,79.2,0.1,0,1.2,0,1.4,6,0,3062.5,2,4674.8,1.1,0.3,44.8,1795.8,0.2,2.6,27922.5,2.2,18.4,73.1,43.1,73.5,11.3,55.9,0.7,0.2,2.4,10.4,0.5,0.9,9.2,0.1,148.8,53.4,0.3,57.4,1.6,26.3,477.8,59.5,13.8,26.7,4,0.200781071,0.386240739,214.2,1964.81,17307.36,0,0,0,17307.36
"203",2007,"Main Basin","MZ44",2,44.09508333,-82.71771667,39,"silty sand ",NA,1,7946.7,1.3,5.8,80.7,79.2,0.1,0,1.2,0,1.4,6,0,3062.5,2,4674.8,1.1,0.3,44.8,1795.8,0.2,2.6,27922.5,2.2,18.4,73.1,43.1,73.5,11.3,55.9,0.7,0.2,2.4,10.4,0.5,0.9,9.2,0.1,148.8,53.4,0.3,57.4,1.6,26.3,477.8,59.5,13.8,26.7,4,0.598651734,1.009261244,214.2,870.32,899.64,21.42,0,0,899.64
"204",2007,"Main Basin","MZ44",3,44.09508333,-82.71771667,39,"silty sand ",NA,1,7946.7,1.3,5.8,80.7,79.2,0.1,0,1.2,0,1.4,6,0,3062.5,2,4674.8,1.1,0.3,44.8,1795.8,0.2,2.6,27922.5,2.2,18.4,73.1,43.1,73.5,11.3,55.9,0.7,0.2,2.4,10.4,0.5,0.9,9.2,0.1,148.8,53.4,0.3,57.4,1.6,26.3,477.8,59.5,13.8,26.7,4,0.520135398,0.883101135,299.88,1648.33,642.6,0,0,0,642.6
"205",2007,"Main Basin","MZ45",1,44.24175,-82.54988333,58,"silty sand ",NA,1.1,8568.9,1.9,7.6,75.5,72.1,0.1,0,1.2,0.1,1.3,2.6,0,3214,2.5,5277.1,1.8,0.4,39.7,1672.6,0.3,3.1,28672.7,2.5,36.1,47.3,27.7,59.9,14.3,58.5,0.5,0.2,1.1,14.5,0.5,0.9,8.7,0.1,138.7,37.4,0.4,37.4,1.3,27.8,495.4,53.4,15.4,31.2,4.6,0.19374311,0.415150427,21.42,356.49,0,21.42,0,0,0
"206",2007,"Main Basin","MZ45",2,44.24175,-82.54988333,58,"silty sand ",NA,1.1,8568.9,1.9,7.6,75.5,72.1,0.1,0,1.2,0.1,1.3,2.6,0,3214,2.5,5277.1,1.8,0.4,39.7,1672.6,0.3,3.1,28672.7,2.5,36.1,47.3,27.7,59.9,14.3,58.5,0.5,0.2,1.1,14.5,0.5,0.9,8.7,0.1,138.7,37.4,0.4,37.4,1.3,27.8,495.4,53.4,15.4,31.2,4.6,0.573161955,1.004375767,42.84,655.94,406.98,85.68,0,0,406.98
"207",2007,"Main Basin","MZ45",3,44.24175,-82.54988333,58,"silty sand ",NA,1.1,8568.9,1.9,7.6,75.5,72.1,0.1,0,1.2,0.1,1.3,2.6,0,3214,2.5,5277.1,1.8,0.4,39.7,1672.6,0.3,3.1,28672.7,2.5,36.1,47.3,27.7,59.9,14.3,58.5,0.5,0.2,1.1,14.5,0.5,0.9,8.7,0.1,138.7,37.4,0.4,37.4,1.3,27.8,495.4,53.4,15.4,31.2,4.6,0,0,0,869.83,0,0,0,0,0
"208",2007,"Main Basin","MZ72",1,44.40465,-83.20806667,24,"sand ",NA,1,6078,1.4,5.7,81.8,79.4,0.1,0,1.2,0,0.7,6.2,0.1,2419.8,2.7,2099.4,1.3,0.3,31.9,2096.6,0.1,2.2,24548.5,1.7,6.9,33.6,21.2,39.8,10.4,52.5,0.3,0.1,0.9,5.4,0.7,0.7,8.8,0.1,182.9,28.1,0.3,26.1,0.7,23.5,405.7,67.7,11.1,21,3.5,0.349925509,0.74129557,342.72,913.29,6854.4,385.56,0,0,6854.4
"209",2007,"Main Basin","MZ72",2,44.40465,-83.20806667,24,"sand ",NA,1,6078,1.4,5.7,81.8,79.4,0.1,0,1.2,0,0.7,6.2,0.1,2419.8,2.7,2099.4,1.3,0.3,31.9,2096.6,0.1,2.2,24548.5,1.7,6.9,33.6,21.2,39.8,10.4,52.5,0.3,0.1,0.9,5.4,0.7,0.7,8.8,0.1,182.9,28.1,0.3,26.1,0.7,23.5,405.7,67.7,11.1,21,3.5,0.665019986,1.266604853,235.62,974.18,449.82,278.46,21.42,0,449.82
"210",2007,"Main Basin","MZ72",3,44.40465,-83.20806667,24,"sand ",NA,1,6078,1.4,5.7,81.8,79.4,0.1,0,1.2,0,0.7,6.2,0.1,2419.8,2.7,2099.4,1.3,0.3,31.9,2096.6,0.1,2.2,24548.5,1.7,6.9,33.6,21.2,39.8,10.4,52.5,0.3,0.1,0.9,5.4,0.7,0.7,8.8,0.1,182.9,28.1,0.3,26.1,0.7,23.5,405.7,67.7,11.1,21,3.5,0.72857386,1.343209578,921.06,1293.83,1585.08,728.28,0,0,1585.08
"211",2007,"Main Basin","MZ73",1,44.42328333,-83.17525,31,"sand ",NA,1,6116.2,1.5,6.2,80.5,78.1,0.1,0,1.2,0,0.7,6.3,0.1,2434,2.4,2195,1.3,0.3,29.4,2104.6,0.2,2.3,24772.4,1.9,7.1,40.5,24.2,45,10.5,61.6,0.3,0.2,1,5.5,0.6,0.9,8.3,0.1,186.1,31.8,0.4,30.9,0.8,23.7,408.4,61.8,14.2,24,3.8,0.44230983,0.860532346,64.26,1135.9,214.2,149.94,0,0,214.2
"212",2007,"Main Basin","MZ73",2,44.42328333,-83.17525,31,"sand ",NA,1,6116.2,1.5,6.2,80.5,78.1,0.1,0,1.2,0,0.7,6.3,0.1,2434,2.4,2195,1.3,0.3,29.4,2104.6,0.2,2.3,24772.4,1.9,7.1,40.5,24.2,45,10.5,61.6,0.3,0.2,1,5.5,0.6,0.9,8.3,0.1,186.1,31.8,0.4,30.9,0.8,23.7,408.4,61.8,14.2,24,3.8,0.558394773,1.025226657,85.68,1508.61,449.82,406.98,0,0,449.82
"213",2007,"Main Basin","MZ73",3,44.42328333,-83.17525,31,"sand ",NA,1,6116.2,1.5,6.2,80.5,78.1,0.1,0,1.2,0,0.7,6.3,0.1,2434,2.4,2195,1.3,0.3,29.4,2104.6,0.2,2.3,24772.4,1.9,7.1,40.5,24.2,45,10.5,61.6,0.3,0.2,1,5.5,0.6,0.9,8.3,0.1,186.1,31.8,0.4,30.9,0.8,23.7,408.4,61.8,14.2,24,3.8,0.530502624,0.947894216,21.42,1171.39,342.72,299.88,0,0,342.72
"214",2007,"Main Basin","MZ74",1,44.4384,-83.1467,40,"sand ",NA,0.9,6148.8,1.2,5.8,82.8,81.1,0.1,0,1.2,0,0.3,6.4,0.1,2445.8,2.1,2291.5,1.1,0.3,21.1,2109.5,0.1,1.8,24954.7,1.5,4.7,39.2,22.1,39.7,10.5,69.1,0.2,0.1,1.1,5.5,0.3,1.1,7.9,0.1,266.8,28.3,0.4,24.4,0.8,23.8,410.7,60.3,16.9,22.7,3.8,0.291153363,0.562200412,128.52,1706.13,0,214.2,0,0,0
"215",2007,"Main Basin","MZ74",2,44.4384,-83.1467,40,"sand ",NA,0.9,6148.8,1.2,5.8,82.8,81.1,0.1,0,1.2,0,0.3,6.4,0.1,2445.8,2.1,2291.5,1.1,0.3,21.1,2109.5,0.1,1.8,24954.7,1.5,4.7,39.2,22.1,39.7,10.5,69.1,0.2,0.1,1.1,5.5,0.3,1.1,7.9,0.1,266.8,28.3,0.4,24.4,0.8,23.8,410.7,60.3,16.9,22.7,3.8,0.390567023,0.755909721,64.26,1232.21,64.26,257.04,0,0,64.26
"216",2007,"Main Basin","MZ74",3,44.4384,-83.1467,40,"sand ",NA,0.9,6148.8,1.2,5.8,82.8,81.1,0.1,0,1.2,0,0.3,6.4,0.1,2445.8,2.1,2291.5,1.1,0.3,21.1,2109.5,0.1,1.8,24954.7,1.5,4.7,39.2,22.1,39.7,10.5,69.1,0.2,0.1,1.1,5.5,0.3,1.1,7.9,0.1,266.8,28.3,0.4,24.4,0.8,23.8,410.7,60.3,16.9,22.7,3.8,0.553836393,1.022544914,149.94,663.5,42.84,214.2,0,0,42.84
"217",2007,"Main Basin","MZ75",1,44.5154,-83.0029,65,"silty sand ",NA,1,6414.3,1.2,6.9,79.6,79.8,0,0,1.2,0,1.8,6.8,0,2595,2.5,3002.6,1.1,0.3,22.5,1967.1,0.1,2.3,25640.4,1.7,4.9,24.1,20.9,38.7,10.3,69.6,0.2,0.1,0.7,5.2,0.6,0.5,6.4,0.1,161.6,29,0.3,40.3,0.4,24.3,423.9,56.3,15.8,27.9,4.2,0.585061694,1.009950167,42.84,559.4,0,107.1,728.28,0,0
"218",2007,"Main Basin","MZ75",2,44.5154,-83.0029,65,"silty sand ",NA,1,6414.3,1.2,6.9,79.6,79.8,0,0,1.2,0,1.8,6.8,0,2595,2.5,3002.6,1.1,0.3,22.5,1967.1,0.1,2.3,25640.4,1.7,4.9,24.1,20.9,38.7,10.3,69.6,0.2,0.1,0.7,5.2,0.6,0.5,6.4,0.1,161.6,29,0.3,40.3,0.4,24.3,423.9,56.3,15.8,27.9,4.2,0.616621677,1.077832321,42.84,559.4,0,192.78,749.7,0,0
"219",2007,"Main Basin","MZ75",3,44.5154,-83.0029,65,"silty sand ",NA,1,6414.3,1.2,6.9,79.6,79.8,0,0,1.2,0,1.8,6.8,0,2595,2.5,3002.6,1.1,0.3,22.5,1967.1,0.1,2.3,25640.4,1.7,4.9,24.1,20.9,38.7,10.3,69.6,0.2,0.1,0.7,5.2,0.6,0.5,6.4,0.1,161.6,29,0.3,40.3,0.4,24.3,423.9,56.3,15.8,27.9,4.2,0.506292348,0.912657085,42.84,297.18,0,64.26,749.7,0,0
"220",2007,"Main Basin","MZ76",1,44.72478333,-82.59166667,71,"silty loam ",NA,1.2,8696.5,2.3,8.6,71.6,65.4,0.1,0,1.2,0.1,1.7,3.8,0,3252.4,2.7,4982.8,1.8,0.4,53.9,1686.8,0.3,3.9,29231.3,3.1,23.5,61.7,36.6,75.9,14.4,66.7,0.6,0.2,1.4,15.9,0.4,1.2,9,0.1,150.1,47.1,0.4,56.2,1.5,27.4,508.1,40.5,16.9,42.6,5.6,0.499467064,0.851326703,0,696.18,0,107.1,257.04,0,0
"221",2007,"Main Basin","MZ76",2,44.72478333,-82.59166667,71,"silty loam ",NA,1.2,8696.5,2.3,8.6,71.6,65.4,0.1,0,1.2,0.1,1.7,3.8,0,3252.4,2.7,4982.8,1.8,0.4,53.9,1686.8,0.3,3.9,29231.3,3.1,23.5,61.7,36.6,75.9,14.4,66.7,0.6,0.2,1.4,15.9,0.4,1.2,9,0.1,150.1,47.1,0.4,56.2,1.5,27.4,508.1,40.5,16.9,42.6,5.6,0.444247463,0.771379424,0,1156.37,0,128.52,342.72,0,0
"222",2007,"Main Basin","MZ76",3,44.72478333,-82.59166667,71,"silty loam ",NA,1.2,8696.5,2.3,8.6,71.6,65.4,0.1,0,1.2,0.1,1.7,3.8,0,3252.4,2.7,4982.8,1.8,0.4,53.9,1686.8,0.3,3.9,29231.3,3.1,23.5,61.7,36.6,75.9,14.4,66.7,0.6,0.2,1.4,15.9,0.4,1.2,9,0.1,150.1,47.1,0.4,56.2,1.5,27.4,508.1,40.5,16.9,42.6,5.6,0.559601751,0.925661544,0,566.39,0,107.1,321.3,0,0
"223",2007,"Main Basin","MZ87",1,45.09756667,-83.05828333,55,"loam ",NA,1.1,5935.4,2,8.4,73.1,69.1,0.1,0,1.2,0,3.4,6.6,0,2355.2,2.8,2200.9,1.6,0.4,40.3,2244.4,0.2,3.6,25718.7,3,11.1,56.5,43.9,70.7,10.5,48.1,0.4,0.1,1.5,5.4,0.9,1.2,8.8,0.2,177.7,47.4,0.3,47.5,0.7,23.6,413.1,40.2,22,37.8,5.4,0.366958486,0.688906929,21.42,660.26,21.42,149.94,0,0,21.42
"224",2007,"Main Basin","MZ87",2,45.09756667,-83.05828333,55,"loam ",NA,1.1,5935.4,2,8.4,73.1,69.1,0.1,0,1.2,0,3.4,6.6,0,2355.2,2.8,2200.9,1.6,0.4,40.3,2244.4,0.2,3.6,25718.7,3,11.1,56.5,43.9,70.7,10.5,48.1,0.4,0.1,1.5,5.4,0.9,1.2,8.8,0.2,177.7,47.4,0.3,47.5,0.7,23.6,413.1,40.2,22,37.8,5.4,0.358844746,0.613220754,21.42,660.26,0,171.36,0,0,0
"225",2007,"Main Basin","MZ87",3,45.09756667,-83.05828333,55,"loam ",NA,1.1,5935.4,2,8.4,73.1,69.1,0.1,0,1.2,0,3.4,6.6,0,2355.2,2.8,2200.9,1.6,0.4,40.3,2244.4,0.2,3.6,25718.7,3,11.1,56.5,43.9,70.7,10.5,48.1,0.4,0.1,1.5,5.4,0.9,1.2,8.8,0.2,177.7,47.4,0.3,47.5,0.7,23.6,413.1,40.2,22,37.8,5.4,0.33170384,0.67535474,42.84,892.25,42.84,128.52,0,0,42.84
"226",2007,"Main Basin","MZ88",1,45.08901667,-83.07738333,49,"sandy silt ",NA,1.2,5944.1,2,8.4,73,68.4,0.1,0,1.2,0,2.5,6.5,0,2344.4,2.8,2097.7,1.6,0.4,42.1,2281.7,0.3,3.7,25589.7,3.1,11.4,53.3,39,67.2,10.6,55.5,0.5,0.2,1.4,5.5,0.8,1.2,8.8,0.2,170.1,44.2,0.3,49.1,1,23.6,411.9,41.9,20.5,37.5,5.3,0.486087716,0.884254671,42.84,656.94,42.84,235.62,0,0,42.84
"227",2007,"Main Basin","MZ88",2,45.08901667,-83.07738333,49,"sandy silt ",NA,1.2,5944.1,2,8.4,73,68.4,0.1,0,1.2,0,2.5,6.5,0,2344.4,2.8,2097.7,1.6,0.4,42.1,2281.7,0.3,3.7,25589.7,3.1,11.4,53.3,39,67.2,10.6,55.5,0.5,0.2,1.4,5.5,0.8,1.2,8.8,0.2,170.1,44.2,0.3,49.1,1,23.6,411.9,41.9,20.5,37.5,5.3,0.273201464,0.516716966,21.42,568.16,0,85.68,0,0,0
"228",2007,"Main Basin","MZ88",3,45.08901667,-83.07738333,49,"sandy silt ",NA,1.2,5944.1,2,8.4,73,68.4,0.1,0,1.2,0,2.5,6.5,0,2344.4,2.8,2097.7,1.6,0.4,42.1,2281.7,0.3,3.7,25589.7,3.1,11.4,53.3,39,67.2,10.6,55.5,0.5,0.2,1.4,5.5,0.8,1.2,8.8,0.2,170.1,44.2,0.3,49.1,1,23.6,411.9,41.9,20.5,37.5,5.3,0.192621499,0.446071681,21.42,727.96,21.42,42.84,0,0,21.42
"229",2007,"Main Basin","MZ89",1,45.07951667,-83.09635,33,"silty sand ",NA,1.2,5956.1,2,8.1,74.1,69.7,0.1,0,1.2,0,1.9,6.5,0.1,2349.2,2.7,2007.8,1.6,0.4,40.3,2284.1,0.2,3.5,25429,2.9,10.7,50.4,35,61.9,10.6,60.2,0.5,0.2,1.3,5.6,0.8,1.2,9.1,0.2,164.4,40.3,0.3,46.6,1.1,23.7,410.7,45.5,19.1,35.3,5,0.11278757,0.2592656,42.84,2705.48,128.52,0,0,0,128.52
"230",2007,"Main Basin","MZ89",2,45.07951667,-83.09635,33,"silty sand ",NA,1.2,5956.1,2,8.1,74.1,69.7,0.1,0,1.2,0,1.9,6.5,0.1,2349.2,2.7,2007.8,1.6,0.4,40.3,2284.1,0.2,3.5,25429,2.9,10.7,50.4,35,61.9,10.6,60.2,0.5,0.2,1.3,5.6,0.8,1.2,9.1,0.2,164.4,40.3,0.3,46.6,1.1,23.7,410.7,45.5,19.1,35.3,5,0.50144609,0.719648679,42.84,4181.2,3491.46,0,0,0,3491.46
"231",2007,"Main Basin","MZ89",3,45.07951667,-83.09635,33,"silty sand ",NA,1.2,5956.1,2,8.1,74.1,69.7,0.1,0,1.2,0,1.9,6.5,0.1,2349.2,2.7,2007.8,1.6,0.4,40.3,2284.1,0.2,3.5,25429,2.9,10.7,50.4,35,61.9,10.6,60.2,0.5,0.2,1.3,5.6,0.8,1.2,9.1,0.2,164.4,40.3,0.3,46.6,1.1,23.7,410.7,45.5,19.1,35.3,5,0.474016295,0.666938551,0,6575.14,4134.06,0,0,0,4134.06
"232",2007,"Main Basin","MZ93",1,45.44115,-83.74318333,32,"silty sand ",NA,1.3,6605.7,2.1,8.8,72.4,63.6,0.1,0,1.1,0.2,1.1,5,0.2,2816.7,2.7,1395.8,1.3,0.4,107.2,1643,0.4,4.2,26687.8,3.8,12.8,60.4,37.2,94.1,10.3,70.6,0.7,0.1,1.5,5.2,0.1,1.2,8.6,0.1,151.1,51.2,0.5,56,0.8,23.2,394.6,40.3,16.4,43.3,5.4,0.542922665,0.972245211,556.92,415.42,1692.18,0,42.84,0,1692.18
